"SampleCode";"PeakNumber";"Compound";"SpectrumFilename";"ReferenceSpectrum";"TypicallyMonitored";"Source";"Class";"Identification";"Comment";"OBSERVATION";"NameInSoftwareComment";"InPacificLibrary";"InAtlanticLibrary";"FragmentIdentification";"AtlanticLibrary";"UsePeakApexMS";"Formula";"Halogenation";"RetentionTime1D";"RetentionTime2D";"QuantIon";"PeakArea";"UniqueMass";"SpectralSimilarity";"LipidMass";"InternalStandardArea";"RelativeArea";"Matrix";"Instrument"
"MQ425";3227;"MBP 6Cl 2";"MBP_6Cl_2_MQ425";"MBP_6Cl_2_MQ447";FALSE;"natural";"MBP";"Authentic MS";NA;NA;"MBP 6 CL 2 P";TRUE;TRUE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";"MBP 6Cl";NA;"C9H4Cl6N2";"chlorinated";1257.62;0.911;352;42625;317;NA;0.5;136167;0.626069459;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2643;"MBP 6Cl 3";"MBP_6Cl_3_MQ429";"MBP_6Cl_3_MQ447";FALSE;"natural";"MBP";"Authentic MS";NA;NA;"MBP 6 CL 3 P";FALSE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";"MBP 6Cl";NA;"C9H4Cl6N2";"chlorinated";1292.6;0.937;352;12402;317;NA;0.31;269519;0.14843648;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2586;"MBP 6Cl 3";"MBP_6Cl_3_MQ447";"MBP_6Cl_3_MQ447";FALSE;"natural";"MBP";"Authentic MS";NA;NA;"MBP 6 CL 3 P";FALSE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";"MBP 6Cl";NA;"C9H4Cl6N2";"chlorinated";1292.6;0.931;352;13066;317;NA;0.52;368079;0.068265028;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3426;"MBP 6Cl 3";"MBP_6Cl_3_MQ425";"MBP_6Cl_3_MQ447";FALSE;"natural";"MBP";"Authentic MS";NA;NA;"MBP 6 CL 3 P";FALSE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";"MBP 6Cl";NA;"C9H4Cl6N2";"chlorinated";1296.1;0.924;352;8890.6;317;NA;0.5;136167;0.130583768;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";2888;"MBP 6Cl 3";"MBP_6Cl_3_MQ512";"MBP_6Cl_3_MQ447";FALSE;"natural";"MBP";"Authentic MS";NA;NA;"MBP 6 CL 3 P";FALSE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";"MBP 6Cl";NA;"C9H4Cl6N2";"chlorinated";1296.1;0.924;352;1085.9;317;NA;0.31;234538;0.014935333;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2676;"MBP 6Cl 4";"MBP_6Cl_4_MQ429";"MBP_6Cl_4_MQ447";FALSE;"natural";"MBP";"Manual-Congener Group";"MBP 6Cl 3 (Pacific Library)";NA;"MBP 6 CL - ISOMER 4 - NEW";TRUE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";NA;NA;"C9H4Cl6N2";"chlorinated";1299.6;0.977;352;65250;317;NA;0.31;269519;0.78096116;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2613;"MBP 6Cl 4";"MBP_6Cl_4_MQ447";"MBP_6Cl_4_MQ447";FALSE;"natural";"MBP";"Manual-Congener Group";"MBP 6Cl 3 (Pacific Library)";NA;"MBP 6 CL - ISOMER 4 - NEW";TRUE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";NA;NA;"C9H4Cl6N2";"chlorinated";1299.6;0.97;352;80470;317;NA;0.52;368079;0.42042605;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";2908;"MBP 6Cl 4";"MBP_6Cl_4_MQ512";"MBP_6Cl_4_MQ447";FALSE;"natural";"MBP";"Manual-Congener Group";"MBP 6Cl 3 (Pacific Library)";NA;"MBP 6 CL - ISOMER 4 - NEW";TRUE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";NA;NA;"C9H4Cl6N2";"chlorinated";1299.6;0.97;352;4766.2;317;NA;0.31;234538;0.065553721;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3468;"MBP 6Cl 4";"MBP_6Cl_4_MQ425";"MBP_6Cl_4_MQ447";FALSE;"natural";"MBP";"Manual-Congener Group";"MBP 6Cl 3 (Pacific Library)";NA;"MBP 6 CL - ISOMER 4 - NEW";TRUE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";NA;NA;"C9H4Cl6N2";"chlorinated";1303.1;0.97;352;5618.8;317;NA;0.5;136167;0.082528072;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2825;"MBP 6Cl 5";"MBP_6Cl_5_MQ429";"MBP_6Cl_5_MQ447";FALSE;"natural";"MBP";"Manual-Congener Group";NA;NA;"MBP 6 CL - ISOMER 5 - NEW";FALSE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";NA;NA;"C9H4Cl6N2";"chlorinated";1334.58;0.983;352;13732;254;NA;0.31;269519;0.164354922;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2731;"MBP 6Cl 5";"MBP_6Cl_5_MQ447";"MBP_6Cl_5_MQ447";FALSE;"natural";"MBP";"Manual-Congener Group";NA;NA;"MBP 6 CL - ISOMER 5 - NEW";FALSE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";NA;NA;"C9H4Cl6N2";"chlorinated";1334.58;0.964;352;22320;317;NA;0.52;368079;0.116613762;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3047;"MBP 6Cl 5";"MBP_6Cl_5_MQ512";"MBP_6Cl_5_MQ447";FALSE;"natural";"MBP";"Manual-Congener Group";NA;NA;"MBP 6 CL - ISOMER 5 - NEW";FALSE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";NA;NA;"C9H4Cl6N2";"chlorinated";1334.58;0.977;352;1780.3;326;NA;0.31;234538;0.024486025;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3635;"MBP 6Cl 5";"MBP_6Cl_5_MQ425";"MBP_6Cl_5_MQ447";FALSE;"natural";"MBP";"Manual-Congener Group";NA;NA;"MBP 6 CL - ISOMER 5 - NEW";FALSE;FALSE;"245 [M-Cl3]+; 280 [M-Cl2]+; 315 [M-Cl]+; 350 M+";NA;NA;"C9H4Cl6N2";"chlorinated";1338.08;1.003;352;7884.3;278;NA;0.5;136167;0.115803388;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2756;"MBP 7Cl";"MBP_7Cl_MQ447";"MBP_7Cl_MQ447";FALSE;"natural";"MBP";"Authentic MS RT";NA;NA;"MBP 7 CL";TRUE;TRUE;"314 [M-Cl2]+; 349 [M-Cl]+; 384 M+";"MBP 7Cl";NA;"C9H3Cl7N2";"chlorinated";1341.58;0.997;388;1717054;310;NA;0.52;368079;8.970973414;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3671;"MBP 7Cl";"MBP_7Cl_MQ425";"MBP_7Cl_MQ447";FALSE;"natural";"MBP";"Authentic MS RT";NA;NA;"MBP 7 CL";TRUE;TRUE;"314 [M-Cl2]+; 349 [M-Cl]+; 384 M+";"MBP 7Cl";NA;"C9H3Cl7N2";"chlorinated";1345.07;1.003;388;1900950;390;NA;0.5;136167;27.92086188;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2866;"MBP 7Cl";"MBP_7Cl_MQ429";"MBP_7Cl_MQ447";FALSE;"natural";"MBP";"Authentic MS RT";NA;NA;"MBP 7 CL";TRUE;TRUE;"314 [M-Cl2]+; 349 [M-Cl]+; 384 M+";"MBP 7Cl";NA;"C9H3Cl7N2";"chlorinated";1345.07;1.082;388;1548418;384;NA;0.31;269519;18.53263323;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3093;"MBP 7Cl";"MBP_7Cl_MQ512";"MBP_7Cl_MQ447";FALSE;"natural";"MBP";"Authentic MS RT";NA;NA;"MBP 7 CL";TRUE;TRUE;"314 [M-Cl2]+; 349 [M-Cl]+; 384 M+";"MBP 7Cl";NA;"C9H3Cl7N2";"chlorinated";1345.07;0.944;388;598280;251;NA;0.31;234538;8.228668633;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";1566;"5-bromoindole";"5_bromoindole_MQ447";"5_bromoindole_MQ429";FALSE;"natural";"Brominated indole";"Authentic MS RT";NA;NA;"BROMOINDOLE 5-";TRUE;TRUE;"89 [M-Br-CNH]+; 116 [M-Br]+; 195 M+";"bromoindole (isomer)";NA;"C8H6BrN";"brominated";1037.25;1.01;195;4721.8;197;677;0.52;368079;0.024669662;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";1638;"5-bromoindole";"5_bromoindole_MQ429";"5_bromoindole_MQ429";FALSE;"natural";"Brominated indole";"Authentic MS RT";NA;NA;"BROMOINDOLE 5-";TRUE;TRUE;"89 [M-Br-CNH]+; 116 [M-Br]+; 195 M+";"bromoindole (isomer)";NA;"C8H6BrN";"brominated";1040.75;1.003;195;23808;197;886;0.31;269519;0.284952081;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";1862;"5-bromoindole";"5_bromoindole_MQ512";"5_bromoindole_MQ429";FALSE;"natural";"Brominated indole";"Authentic MS RT";NA;NA;"BROMOINDOLE 5-";TRUE;TRUE;"89 [M-Br-CNH]+; 116 [M-Br]+; 195 M+";"bromoindole (isomer)";NA;"C8H6BrN";"brominated";1047.74;1.016;195;13939;126;NA;0.31;234538;0.191715271;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2530;"4,6-dibromoindole";"46_dibromoindole_MQ429";"46_dibromoindole_MQ429";FALSE;"natural";"Brominated indole";"Authentic MS RT";NA;"5,7-DIBROMOINDOLE (LIBRARY)";"BROMOINDOLE, DI";TRUE;TRUE;"194 [M-Br]+; 273 M+";"dibromoindole";NA;"C8H5Br2N";"brominated";1261.12;1.129;275;33220;275;676;0.31;269519;0.397601988;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2471;"4,6-dibromoindole";"46_dibromoindole_MQ447";"46_dibromoindole_MQ429";FALSE;"natural";"Brominated indole";"Authentic MS RT";NA;"5,7-DIBROMOINDOLE (LIBRARY)";"BROMOINDOLE, DI";TRUE;TRUE;"194 [M-Br]+; 273 M+";"dibromoindole";NA;"C8H5Br2N";"brominated";1261.12;1.109;275;14295;275;611;0.52;368079;0.074686099;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";1604;"2,4,6-tribromo anisole";"246_tribromo_anisole_MQ429";"246_tribromo_anisole_MQ447";FALSE;"mixed";"Brominated anisole";"Authentic MS RT";NA;NA;"BENZENE, TRIBROMO METHOXY";TRUE;TRUE;"299 [M-CH3-CO]+; 327 [M-CH3]+; 342 M+";"tribromoanisole";NA;"C7H5Br3O";"brominated";1033.75;0.898;331;12845;346;NA;0.31;269519;0.153738638;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";1546;"2,4,6-tribromo anisole";"246_tribromo_anisole_MQ447";"246_tribromo_anisole_MQ447";FALSE;"mixed";"Brominated anisole";"Authentic MS RT";NA;NA;"BENZENE, TRIBROMO METHOXY";TRUE;TRUE;"299 [M-CH3-CO]+; 327 [M-CH3]+; 342 M+";"tribromoanisole";NA;"C7H5Br3O";"brominated";1033.75;0.898;331;23509;346;NA;0.52;368079;0.122825848;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";2197;"2,4,6-tribromo anisole";"246_tribromo_anisole_MQ425";"246_tribromo_anisole_MQ447";FALSE;"mixed";"Brominated anisole";"Authentic MS RT";NA;NA;"BENZENE, TRIBROMO METHOXY";TRUE;TRUE;"299 [M-CH3-CO]+; 327 [M-CH3]+; 342 M+";"tribromoanisole";NA;"C7H5Br3O";"brominated";1037.25;0.891;331;7985.3;346;502;0.5;136167;0.117286861;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";1824;"2,4,6-tribromo anisole";"246_tribromo_anisole_MQ512";"246_tribromo_anisole_MQ447";FALSE;"mixed";"Brominated anisole";"Authentic MS RT";NA;NA;"BENZENE, TRIBROMO METHOXY";TRUE;TRUE;"299 [M-CH3-CO]+; 327 [M-CH3]+; 342 M+";"tribromoanisole";NA;"C7H5Br3O";"brominated";1037.25;0.904;331;3467.6;253;NA;0.31;234538;0.047692939;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";532;"bromophenol";"bromophenol_MQ447";"bromophenol_MQ512";FALSE;"mixed";"Bromophenol-M";"Reference Database MS";NA;NA;"PHENOL BROMO";FALSE;FALSE;"172 [M]+";NA;NA;"C6H5BrO";"brominated";778.398;0.851;172;248950;127;NA;0.52;368079;1.300671867;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";643;"bromophenol";"bromophenol_MQ429";"bromophenol_MQ512";FALSE;"mixed";"Bromophenol-M";"Reference Database MS";NA;NA;"PHENOL BROMO";FALSE;FALSE;"172 [M]+";NA;NA;"C6H5BrO";"brominated";781.896;0.858;172;662892;127;NA;0.31;269519;7.933990889;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";790;"bromophenol";"bromophenol_MQ512";"bromophenol_MQ512";FALSE;"mixed";"Bromophenol-M";"Reference Database MS";NA;NA;"PHENOL BROMO";FALSE;FALSE;"172 [M]+";NA;NA;"C6H5BrO";"brominated";799.386;0.858;172;149468;174;NA;0.31;234538;2.055764263;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";1059;"bromophenol";"bromophenol_MQ425";"bromophenol_MQ512";FALSE;"mixed";"Bromophenol-M";"Reference Database MS";NA;"INDUSTRIAL RESIDUE (DISINFECTANT -O'neil, the merx index, p. 233, 2006) AND NATURAL FROM MARINE ALGAE (Whitfield et al, wat sci tech 25:131-138, 1992)";"PHENOL BROMO";FALSE;FALSE;"172 [M]+";NA;NA;"C6H5BrO";"brominated";813.378;1.023;172;190060;172;NA;0.5;136167;2.791572114;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";1671;"tribromophenol";"tribromophenol_MQ429";"tribromophenol_MQ429";FALSE;"mixed";"Bromophenol-M";"Reference Database MS";NA;"flame retardant (Scifinder - chlorine-bromine ester flame retardants)";"PHENOL TRIBROMO";FALSE;TRUE;"248 [M-Br2]+; 330 [M-Br3]+";NA;NA;"C6H3Br3O";"brominated";1051.24;0.937;330;2402.4;330;468;0.31;269519;0.028753733;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";710;"dibromophenol";"dibromophenol_MQ447";"dibromophenol_MQ429";FALSE;"unknown";"Bromophenol-U";"Reference Database MS";NA;NA;"PHENOL DIBROMO";FALSE;FALSE;"250 [M-Br2]+";NA;NA;"C6H4Br2O";"brominated";830.868;0.865;252;2032.1;126;NA;0.52;368079;0.010616972;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";844;"dibromophenol";"dibromophenol_MQ429";"dibromophenol_MQ429";FALSE;"unknown";"Bromophenol-U";"Reference Database MS";NA;NA;"PHENOL DIBROMO";FALSE;FALSE;"250 [M-Br2]+";NA;NA;"C6H4Br2O";"brominated";834.366;0.865;252;4746.6;252;633;0.52;269519;0.033868028;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";641;"methoxy chlorophenol";"methoxy_chlorophenol_MQ429";"methoxy_chlorophenol_MQ429";FALSE;"mixed";"Chlorophenol-M";"Reference Database MS";NA;"762 SIMILARITY WITH 2-Methoxy-4-chloro-phenol";"CHLORO-GUAICOL";FALSE;FALSE;"143 [M-Cl]+; 158 M+";NA;NA;"C7H7ClO2";"chlorinated";781.896;0.832;143;42855;143;796;0.31;269519;0.512920928;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";269;"dichlorophenol";"dichlorophenol_MQ447";"dichlorophenol_MQ429";FALSE;"unknown";"Chlorophenol-U";"Reference Database MS";NA;NA;"PHENOL DICHLORO";FALSE;FALSE;"126 [M-HCl]+; 162 M+";NA;NA;"C6H4Cl2O";"chlorinated";694.446;1.003;162;5257.8;162;802;0.52;368079;0.027470064;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";392;"dichlorophenol";"dichlorophenol_MQ429";"dichlorophenol_MQ429";FALSE;"unknown";"Chlorophenol-U";"Reference Database MS";NA;NA;"PHENOL DICHLORO";FALSE;FALSE;"126 [M-HCl]+; 162 M+";NA;NA;"C6H4Cl2O";"chlorinated";715.434;1.082;162;9861.7;162;815;0.31;269519;0.118032256;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2910;"PBCDE Br3Cl 1";"PBCDE_Br3Cl_1_MQ429";"PBCDE_Br3Cl_1_MQ429";FALSE;"unknown";"B/CDE";"Manual-Congener Group";NA;NA;"PBCDE Br3Cl 1 P";TRUE;TRUE;"245 [H-Br2-Cl]; 280 [M-Br2]+; 359 [M-Br]+; 403 [M-Cl]+; 438 M+";"B/CDE isomer 1&2";NA;"C12H6Br3ClO";"mixed";1355.57;0.997;442;3772.2;326;NA;0.31;269519;0.045148532;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2808;"PBCDE Br3Cl 1";"PBCDE_Br3Cl_1_MQ447";"PBCDE_Br3Cl_1_MQ429";FALSE;"unknown";"B/CDE";"Manual-Congener Group";NA;NA;"PBCDE Br3Cl 1 P";TRUE;TRUE;"245 [H-Br2-Cl]; 280 [M-Br2]+; 359 [M-Br]+; 403 [M-Cl]+; 438 M+";"B/CDE isomer 1&2";NA;"C12H6Br3ClO";"mixed";1355.57;0.99;442;5459.7;326;NA;0.52;368079;0.028524917;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3727;"PBCDE Br3Cl 1";"PBCDE_Br3Cl_1_MQ425";"PBCDE_Br3Cl_1_MQ429";FALSE;"unknown";"B/CDE";"Manual-Congener Group";NA;NA;"PBCDE Br3Cl 1 P";TRUE;TRUE;"245 [H-Br2-Cl]; 280 [M-Br2]+; 359 [M-Br]+; 403 [M-Cl]+; 438 M+";"B/CDE isomer 1&2";NA;"C12H6Br3ClO";"mixed";1359.07;0.99;442;1879.5;326;NA;0.5;136167;0.027605808;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2469;"unknown-1-1";"unknown_3_1_MQ447";"unknown_3_1_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-1 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-1 P";TRUE;TRUE;"288 [M-BrCl]+; 323 [M-Br]+; 367 [M-Cl]+; 402 M+";"Unknown 1-1";NA;"C9H6OBr3Cl";"mixed";1261.12;1.003;406;38380;406;NA;0.52;368079;0.200521335;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2541;"unknown-1-1";"unknown_3_1_MQ429";"unknown_3_1_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-1 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-1 P";TRUE;TRUE;"288 [M-BrCl]+; 323 [M-Br]+; 367 [M-Cl]+; 402 M+";"Unknown 1-1";NA;"C9H6OBr3Cl";"mixed";1264.62;1.003;406;40400;406;NA;0.31;269519;0.483537638;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";2756;"unknown-1-1";"unknown_3_1_MQ512";"unknown_3_1_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-1 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-1 P";TRUE;TRUE;"288 [M-BrCl]+; 323 [M-Br]+; 367 [M-Cl]+; 402 M+";"Unknown 1-1";NA;"C9H6OBr3Cl";"mixed";1264.62;0.997;406;7443.5;406;NA;0.31;234538;0.102376972;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3280;"unknown-1-1";"unknown_3_1_MQ425";"unknown_3_1_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-1 (Pacific Library)";"the halogenation in Pacific is NA - probably flame retardant (Scifinder tribromo chloro oxygen)";"U 3-1 P";TRUE;TRUE;"288 [M-BrCl]+; 323 [M-Br]+; 367 [M-Cl]+; 402 M+";"Unknown 1-1";NA;"C9H6OBr3Cl";"mixed";1268.12;0.99;406;6105.5;290;NA;0.5;136167;0.089676647;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2581;"unknown-1-2";"unknown_3_1b_MQ429";"unknown_3_1b_MQ429";FALSE;"unknown";"Unknown-1";NA;NA;"cluster with 406 different from  U 3-1 P. Looks like more bromine cluster than chlorine";"U \3-1b P\ - NEW";FALSE;FALSE;"288 [M-BrCl]+; 323 [M-Br]+; 367 [M-Cl]+; 402 M+";NA;NA;"C9H6OBr3Cl";"mixed";1275.11;1.01;406;579.76;336;NA;0.31;269519;0.006939004;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2992;"unknown-1-3";"unknown_3_2_MQ429";"unknown_3_2_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-2 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-2 P";TRUE;TRUE;"322 [M-Br2]+; 366 [M-BrCl]+; 401 [M-Br]+; 445 [M-Cl]+; 480 M+";"Unknown 1-2";NA;"C9H5OBr4Cl";"mixed";1376.56;1.096;484;5065.4;484;NA;0.31;269519;0.060626524;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2883;"unknown-1-3";"unknown_3_2_MQ447";"unknown_3_2_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-2 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-2 P";TRUE;TRUE;"322 [M-Br2]+; 366 [M-BrCl]+; 401 [M-Br]+; 445 [M-Cl]+; 480 M+";"Unknown 1-2";NA;"C9H5OBr4Cl";"mixed";1376.56;1.076;484;5712.6;253;NA;0.52;368079;0.029846227;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3230;"unknown-1-3";"unknown_3_2_MQ512";"unknown_3_2_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-2 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-2 P";TRUE;TRUE;"322 [M-Br2]+; 366 [M-BrCl]+; 401 [M-Br]+; 445 [M-Cl]+; 480 M+";"Unknown 1-2";NA;"C9H5OBr4Cl";"mixed";1376.56;1.089;484;1283;293;NA;0.31;234538;0.017646222;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3229;"unknown-1-3";"unknown_3_2_MQ425";"unknown_3_2_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-2 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-2 P";TRUE;TRUE;"322 [M-Br2]+; 366 [M-BrCl]+; 401 [M-Br]+; 445 [M-Cl]+; 480 M+";"Unknown 1-2";NA;"C9H5OBr4Cl";"mixed";1380.05;1.089;484;670.83;224;NA;0.5;136167;0.009853048;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3084;"unknown-1-4";"unknown_3_3a_MQ429";"unknown_3_3a_MQ447";FALSE;"unknown";"Unknown-1";NA;NA;"the halogenation in Pacific is NA";"U SWA 4 - \U 3-3a P\";FALSE;FALSE;"360 PCB Interference; 401 [M-Br]+; 480 M+";NA;NA;"C9H6OBr4Cl";"mixed";1401.04;1.056;484;1050.5;484;NA;0.31;269519;0.012573175;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2965;"unknown-1-4";"unknown_3_3a_MQ447";"unknown_3_3a_MQ447";FALSE;"unknown";"Unknown-1";NA;NA;"the halogenation in Pacific is NA";"U SWA 4 - \U 3-3a P\";FALSE;FALSE;"360 PCB Interference; 401 [M-Br]+; 480 M+";NA;NA;"C9H6OBr4Cl";"mixed";1401.04;1.036;484;2138.4;405;NA;0.52;368079;0.011172351;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3203;"unknown-1-5";"unknown_3_3_MQ429";"unknown_3_3_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-3 (Pacific Library)";"Pentabromobenzyl alcohol, 2-methylpropyl ether/Dimethanonaphthalene-2,3-diol, 5,6,7,8,9,9-hexachloro-1,2,3,4,4a,5,8,8a-octahydro-, diacetate, ";"U 3-3 P";TRUE;TRUE;"401 [M-Br]+; 445 [M-Cl]+; 480 M+";"Unknown 1-2";NA;"C9H5OBr4Cl";"mixed";1429.03;1.135;484;14608;405;NA;0.31;269519;0.17483955;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3068;"unknown-1-5";"unknown_3_3_MQ447";"unknown_3_3_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-3 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-3 P";TRUE;TRUE;"401 [M-Br]+; 445 [M-Cl]+; 480 M+";"Unknown 1-2";NA;"C9H5OBr4Cl";"mixed";1429.03;1.115;484;17345;405;NA;0.52;368079;0.090621223;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3425;"unknown-1-5";"unknown_3_3_MQ512";"unknown_3_3_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-3 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-3 P";TRUE;TRUE;"401 [M-Br]+; 445 [M-Cl]+; 480 M+";"Unknown 1-2";NA;"C9H5OBr4Cl";"mixed";1429.03;1.122;484;1880.4;405;NA;0.31;234538;0.025862787;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4083;"unknown-1-5";"unknown_3_3_MQ425";"unknown_3_3_MQ429";FALSE;"unknown";"Unknown-1";NA;"unknown-3-3 (Pacific Library)";"the halogenation in Pacific is NA";"U 3-3 P";TRUE;TRUE;"401 [M-Br]+; 445 [M-Cl]+; 480 M+";"Unknown 1-2";NA;"C9H5OBr4Cl";"mixed";1432.52;1.142;484;2522.6;405;NA;0.5;136167;0.037051562;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
